"Date","TrueDate","CensusID","Counter","Site","Area","Type","Height_rel_MLLW_cm","ObservationType","TimeStart","TimeEnd","AreaCovered","CensusComments"
2015-08-28,2015-08-28,1383025413,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 07:16:00","1899-12-30 07:23:00",100,"2 unassociated eggs"
2015-08-28,2015-08-28,-751798264,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 08:34:00","1899-12-30 08:43:00",100,""
2015-09-29,2015-09-29,1111265083,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 18:27:00","1899-12-30 18:36:00",100,"New patch just above Patch 1 (1m x 1.5m): only few Semibalanus remaining, otherwise just byssus threads, diatoms and Bg recruits"
2015-09-29,2015-09-29,-2095444872,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 19:33:00","1899-12-30 19:43:00",100,""
2015-09-29,2015-09-29,1736787200,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 19:44:00","1899-12-30 19:47:00",100,""
2015-09-29,2015-09-29,611072868,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 19:55:00","1899-12-30 20:03:00",100,""
2015-09-29,2015-09-29,599623816,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 20:03:00","1899-12-30 20:08:00",100,""
2015-09-29,2015-09-29,-1588460307,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 20:17:00","1899-12-30 20:30:00",100,""
2015-09-29,2015-09-29,603031099,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 20:09:00","1899-12-30 20:17:00",100,""
2015-09-29,2015-09-29,812588575,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 18:39:00","1899-12-30 19:00:00",95,""
2015-09-29,2015-09-29,-127785989,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 20:31:00","1899-12-30 20:36:00",100,""
2015-09-29,2015-09-29,1158234190,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 20:37:00","1899-12-30 20:42:00",100,""
2015-09-29,2015-09-29,-1426620102,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 20:43:00","1899-12-30 20:51:00",100,""
2015-09-29,2015-09-29,-909813630,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 20:52:00","1899-12-30 20:56:00",100,""
2015-09-29,2015-09-29,-1884174697,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 20:56:00","1899-12-30 21:04:00",100,""
2015-09-29,2015-09-29,-1229283867,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 17:53:00","1899-12-30 18:08:00",100,""
2015-09-29,2015-09-29,138652541,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 19:00:00","1899-12-30 19:05:00",100,""
2015-09-29,2015-09-29,-265901021,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 18:09:00","1899-12-30 18:20:00",100,""
2015-09-29,2015-09-29,897987908,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 19:08:00","1899-12-30 19:19:00",100,"repeat survey??? New patch N of patch E (1.5m x 0.5 m): byssus threads and Bg recruits"
2015-09-29,2015-09-29,792627267,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 19:20:00","1899-12-30 19:23:00",100,"New patch N of patch F (1m x 1m): byssus threads and Bg recruits"
2015-09-29,2015-09-29,11262591,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 19:25:00","1899-12-30 19:32:00",100,""
2015-10-28,2015-10-28,1360595004,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 19:03:00","1899-12-30 19:20:00",100,""
2015-10-28,2015-10-28,298249573,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 17:56:00","1899-12-30 18:06:00",100,""
2015-10-28,2015-10-28,-183190108,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 19:22:00","1899-12-30 19:26:00",100,"New natural patch next to AC (1.25 x 0.5 m)"
2015-10-28,2015-10-28,-1641164640,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 19:37:00","1899-12-30 19:52:00",100,""
2015-10-28,2015-10-28,2003916181,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 19:53:00","1899-12-30 20:01:00",100,""
2015-10-28,2015-10-28,-1986401166,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:26:00","1899-12-30 19:34:00",100,""
2015-10-28,2015-10-28,-1893568456,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 20:17:00","1899-12-30 20:25:00",100,""
2015-10-28,2015-10-28,1446146082,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 18:45:00","1899-12-30 19:02:00",100,""
2015-10-28,2015-10-28,139342183,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 20:25:00","1899-12-30 20:31:00",100,""
2015-10-28,2015-10-28,945528974,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 20:10:00","1899-12-30 20:14:00",100,""
2015-10-28,2015-10-28,-1868090860,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 20:03:00","1899-12-30 20:10:00",100,""
2015-10-28,2015-10-28,1052928543,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 20:32:00","1899-12-30 20:35:00",100,""
2015-10-28,2015-10-28,-1155239397,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 20:35:00","1899-12-30 20:42:00",100,""
2015-10-28,2015-10-28,-1701737163,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 18:25:00","1899-12-30 18:44:00",100,""
2015-10-28,2015-10-28,-1321792145,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 18:20:00","1899-12-30 18:25:00",100,""
2015-10-28,2015-10-28,-1890514576,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 18:06:00","1899-12-30 18:15:00",100,""
2015-10-28,2015-10-28,2122878522,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 18:15:00","1899-12-30 18:20:00",100,""
2015-10-28,2015-10-28,670260945,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 17:45:00","1899-12-30 17:55:00",100,"The natural patch N of F has increased considerably in size, down to Patches E and G (2.5 x 2.5 m)"
2015-11-24,2015-11-24,395830145,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 16:38:00","1899-12-30 16:48:00",100,""
2015-11-24,2015-11-24,-494502781,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 16:49:00","1899-12-30 16:59:00",100,""
2015-11-24,2015-11-24,-1742692848,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 15:09:00","1899-12-30 15:12:00",100,"no whelks"
2015-11-24,2015-11-24,889365196,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 15:40:00","1899-12-30 15:50:00",100,""
2015-11-24,2015-11-24,-1843296576,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 15:34:00","1899-12-30 15:39:00",100,""
2015-11-24,2015-11-24,-1349759204,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 15:21:00","1899-12-30 15:25:00",100,""
2015-11-24,2015-11-24,-480684001,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 15:25:00","1899-12-30 15:29:00",100,""
2015-11-24,2015-11-24,-1007797092,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 17:08:00","1899-12-30 17:20:00",100,""
2015-11-24,2015-11-24,-2139733989,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 15:30:00","1899-12-30 15:33:00",100,"no whelks"
2015-11-24,2015-11-24,2023504709,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 16:00:00","1899-12-30 16:04:00",100,""
2015-11-24,2015-11-24,1259484048,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 17:01:00","1899-12-30 17:07:00",100,""
2015-11-24,2015-11-24,-1516895818,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 15:58:00","1899-12-30 16:00:00",100,""
2015-11-24,2015-11-24,-793862902,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 15:52:00","1899-12-30 15:57:00",100,""
2015-11-24,2015-11-24,-1389077634,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 16:28:00","1899-12-30 16:37:00",100,""
2015-11-24,2015-11-24,-15980570,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 16:19:00","1899-12-30 16:27:00",100,""
2015-11-24,2015-11-24,1069426897,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 15:12:00","1899-12-30 15:20:00",100,""
2015-11-24,2015-11-24,-281452697,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 15:16:00","1899-12-30 15:20:00",100,"no whelks"
2015-11-24,2015-11-24,-733673733,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 16:09:00","1899-12-30 16:16:00",100,""
2016-01-21,2016-01-21,892698831,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 17:02:00","1899-12-30 17:12:00",100,""
2016-01-21,2016-01-21,-540764412,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 16:52:00","1899-12-30 16:59:00",100,""
2016-01-21,2016-01-21,1454476745,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 15:08:00","1899-12-30 15:11:00",100,""
2016-01-21,2016-01-21,-1332822752,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 16:00:00","1899-12-30 16:24:00",100,"Two new patches, one above AD: ~1x5m and one south of AD: ~3mx3m.  Only byssus threads and Semibalanus left."
2016-01-21,2016-01-21,-1380215895,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 15:53:00","1899-12-30 15:58:00",100,""
2016-01-21,2016-01-21,1717307328,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 15:14:00","1899-12-30 15:20:00",100,""
2016-01-21,2016-01-21,-1518709892,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 15:46:00","1899-12-30 15:53:00",100,""
2016-01-21,2016-01-21,94786104,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 17:13:00","1899-12-30 17:20:00",60,"getting splashed by waves"
2016-01-21,2016-01-21,1595886219,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 15:32:00","1899-12-30 15:35:00",100,""
2016-01-21,2016-01-21,1439760305,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 15:36:00","1899-12-30 15:38:00",100,"No whelks"
2016-01-21,2016-01-21,1531304919,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 17:22:00","1899-12-30 17:24:00",100,""
2016-01-21,2016-01-21,313915422,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 15:38:00","1899-12-30 15:41:00",100,"No whelks"
2016-01-21,2016-01-21,-1201172153,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 15:41:00","1899-12-30 15:44:00",100,"No whelks"
2016-01-21,2016-01-21,-1665851237,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 16:40:00","1899-12-30 16:51:00",100,""
2016-01-21,2016-01-21,-748805257,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 16:28:00","1899-12-30 16:31:00",100,""
2016-01-21,2016-01-21,-1428082445,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 16:31:00","1899-12-30 16:39:00",100,""
2016-01-21,2016-01-21,-799740198,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 15:22:00","1899-12-30 15:24:00",100,""
2016-01-21,2016-01-21,-1323198312,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 15:25:00","1899-12-30 15:31:00",100,""
2016-02-08,2016-02-08,-240370792,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 17:30:00","1899-12-30 17:57:00",100,"New patch south of A considerably enlarged.  6 unassociated No eggs"
2016-02-08,2016-02-08,-919793929,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 17:10:00","1899-12-30 17:22:00",100,""
2016-02-08,2016-02-08,-1747223342,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 16:32:00","1899-12-30 16:34:00",100,""
2016-02-08,2016-02-08,-803649283,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 18:34:00","1899-12-30 18:56:00",100,"9+3 unassociated No eggs. 23 unassociated Nc eggs"
2016-02-08,2016-02-08,1224444948,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 17:05:00","1899-12-30 17:10:00",100,""
2016-02-08,2016-02-08,-690243760,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 16:34:00","1899-12-30 16:43:00",100,""
2016-02-08,2016-02-08,1526019354,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 16:43:00","1899-12-30 16:50:00",100,""
2016-02-08,2016-02-08,-1082917725,"Kyle_Coblentz","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 18:20:00","1899-12-30 18:35:00",80,""
2016-02-08,2016-02-08,-1694567248,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 16:50:00","1899-12-30 16:53:00",100,""
2016-02-08,2016-02-08,-376478073,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 16:54:00","1899-12-30 16:58:00",100,""
2016-02-08,2016-02-08,431859,"Kyle_Coblentz","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 18:38:00","1899-12-30 18:42:00",100,""
2016-02-08,2016-02-08,-522523635,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 16:58:00","1899-12-30 17:00:00",100,""
2016-02-08,2016-02-08,-744631416,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 17:01:00","1899-12-30 17:04:00",100,""
2016-02-08,2016-02-08,-880461475,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 18:00:00","1899-12-30 18:13:00",100,""
2016-02-08,2016-02-08,796105178,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 17:26:00","1899-12-30 17:29:00",100,""
2016-02-08,2016-02-08,1840359441,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 18:13:00","1899-12-30 18:26:00",100,""
2016-02-08,2016-02-08,1990502092,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 17:23:00","1899-12-30 17:25:00",100,""
2016-02-08,2016-02-08,-440005241,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 18:26:00","1899-12-30 18:33:00",100,""
2016-03-07,2016-03-07,-57739211,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 17:25:00","1899-12-30 17:41:00",100,""
2016-03-07,2016-03-07,-1811746387,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 16:26:00","1899-12-30 16:49:00",40,""
2016-03-07,2016-03-07,312995952,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 17:15:00","1899-12-30 17:25:00",100,""
2016-03-07,2016-03-07,-2088199384,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 16:50:00","1899-12-30 16:59:00",100,""
2016-03-07,2016-03-07,-1561471773,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 17:09:00","1899-12-30 17:15:00",100,""
2016-03-07,2016-03-07,-1566486865,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 17:04:00","1899-12-30 17:08:00",100,""
2016-03-07,2016-03-07,1746763254,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 17:00:00","1899-12-30 17:04:00",100,""
2016-03-07,2016-03-07,924615369,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 16:04:00","1899-12-30 16:18:00",100,""
2016-03-07,2016-03-07,177697062,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 15:58:00","1899-12-30 16:03:00",100,""
2016-03-07,2016-03-07,-24359846,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 17:45:00","1899-12-30 17:57:00",70,""
2016-04-09,2016-04-09,-912667614,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 07:23:00","1899-12-30 07:49:00",100,"Tube worms present.  Lots of Pisaster recruits (3-5cm). 9+7 unnassociated eggs"
2016-04-09,2016-04-09,78546789,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 06:10:00","1899-12-30 06:29:00",100,""
2016-04-09,2016-04-09,1508854426,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 06:29:00","1899-12-30 07:13:00",100,"5+17+8 unnassociated eggs"
2016-04-09,2016-04-09,1307105768,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 09:18:00","1899-12-30 09:47:00",100,"5 unassociated eggs"
2016-04-09,2016-04-09,142440520,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 08:28:00","1899-12-30 09:17:00",100,"5+9+10+11+10+7+9+1+7+8+8+6+7+10+4 unassociated eggs"
2016-04-09,2016-04-09,1475878206,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 09:48:00","1899-12-30 10:17:00",100,""
2016-04-09,2016-04-09,979389015,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 07:50:00","1899-12-30 08:21:00",100,"tubeworms present; 4 unassociated eggs"
2016-04-09,2016-04-10,217432266,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 08:17:00","1899-12-30 09:06:00",50,"18+3+3+7+1+5+5+4 unassociated eggs"
2016-04-09,2016-04-10,137182338,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 10:30:00","1899-12-30 11:02:00",100,"13+13+8+7+11+6+10+6+17+4+4 unassociated eggs"
2016-04-09,2016-04-10,48854847,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 11:09:00","1899-12-30 11:30:00",100,"end time estimated; 6 unassociated eggs.  Channel dry, no water flowing through it from tidepool above."
2016-04-09,2016-04-10,-1331407615,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 09:50:00","1899-12-30 10:25:00",95,"all but pool; 12 unassociated eggs"
2016-04-09,2016-04-10,-594498501,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 07:44:00","1899-12-30 08:12:00",100,"6+9+7 unassociated eggs"
2016-04-09,2016-04-10,-347126906,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 06:39:00","1899-12-30 07:03:00",100,"2 Postelsia individuals"
2016-04-09,2016-04-10,-60875073,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 07:04:00","1899-12-30 07:13:00",100,""
2016-04-09,2016-04-10,-1823127653,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 07:13:00","1899-12-30 07:40:00",100,""
2016-04-09,2016-04-10,842238883,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 09:11:00","1899-12-30 09:48:00",100,"2+9+8+17 unassociated eggs"
2016-04-09,2016-04-11,-1698296437,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 08:23:00","1899-12-30 09:25:00",50,"7+12+18+11+6+9+5+4+6+6+9+6 unassociated eggs"
2016-04-09,2016-04-11,1908643531,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 09:20:00","1899-12-30 09:46:00",100,"4 unassociated eggs"
2016-05-06,2016-05-06,-269106616,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 05:44:00","1899-12-30 06:20:00",100,""
2016-05-06,2016-05-06,1299177100,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 04:47:00","1899-12-30 05:43:00",100,"High algal cover; 6, 21, 7 unassociated eggs"
2016-05-06,2016-05-06,1492187899,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 07:26:00","1899-12-30 08:42:00",70,"7+5+15+4+12+8 unassociated eggs"
2016-05-06,2016-05-06,-1741409883,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 08:45:00","1899-12-30 09:15:00",50,"8+9+7+3 unassociated eggs"
2016-05-06,2016-05-06,54462537,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 06:25:00","1899-12-30 07:25:00",100,"6+12+7+7 unassociated eggs"
2016-05-06,2016-05-07,-229777623,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 06:17:00","1899-12-30 07:00:00",30,"9+5+6+10+6+9+7+4+7+8+7+3+5+6 unassociated eggs"
2016-05-06,2016-05-07,-1871570881,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 05:32:00","1899-12-30 06:11:00",50,"11+5+7+3+16 unassociated eggs"
2016-05-06,2016-05-07,-2045551636,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 09:29:00","1899-12-30 09:52:00",75,"2 Postelsia individuals. 6+7+5 unassociated eggs"
2016-05-06,2016-05-07,226382162,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 09:16:00","1899-12-30 09:28:00",100,""
2016-05-06,2016-05-07,-809163051,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 08:34:00","1899-12-30 09:16:00",100,""
2016-05-06,2016-05-07,1492462629,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 07:06:00","1899-12-30 07:43:00",100,"6+4+8+2+11+7 unassociated eggs"
2016-05-06,2016-05-07,829515889,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 04:50:00","1899-12-30 05:31:00",50,"10+6+8 unassociated eggs"
2016-05-06,2016-05-07,-419130188,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 07:45:00","1899-12-30 08:31:00",50,"8+16+9+10+7 unassociated eggs"
2016-05-06,2016-05-09,-1436553157,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 09:12:00","1899-12-30 10:01:00",50,"4+7+6+8+6+13+4+8+16+6+12+11 unassociated eggs"
2016-05-06,2016-05-09,1871081896,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 10:23:00","1899-12-30 10:45:00",50,"Continuation of prior survey (in total, 100% of patch surveyed); 10+7+12 unassociated eggs"
2016-05-06,2016-05-09,1654595228,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:02:00","1899-12-30 07:48:00",50,"9+6+9+5+8+24+13+7+10 unassociated eggs"
2016-05-06,2016-05-09,265808686,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 10:49:00","1899-12-30 11:03:00",50,"Remainder of patch completed (total 100% surveyed); 8+7+5+6+4 unassociated eggs"
2016-05-06,2016-05-09,613717985,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:22:00","1899-12-30 07:01:00",100,""
2016-05-06,2016-05-09,-1687735190,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:57:00","1899-12-30 08:20:00",100,""
2016-05-06,2016-05-09,1815471626,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 11:09:00","1899-12-30 11:36:00",50,"Remainder surveyed (total 100%); 4+9+6+4+15+1+13+10+7+13+6+11+10+5+4+6+9+9+31+8+19+6+4+7+6+9+51+10+39+8+9+8+12+9 unassociated eggs"
2016-05-06,2016-05-09,1612340366,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 10:02:00","1899-12-30 10:22:00",100,"7 unassociated eggs"
