Date,Site,Location,Patch ,Quad,N.ostrina,N.canaliculata,Notes,Recorder,DataEntryBy
7.25.17,YB,Natural Bridge,B,8,7,5,,MN,MN
7.25.17,YB,Natural Bridge,B,9,3,3,,MN,MN
7.25.17,YB,Natural Bridge,C,1,1,1,,MN,MN
7.25.17,YB,Natural Bridge,C,2,7,0,,MN,MN
7.25.17,YB,Natural Bridge,C,3,3,2,,MN,MN
7.25.17,YB,Natural Bridge,C,4,8,0,1j/-,MN,MN
7.25.17,YB,Natural Bridge,C,5,9,2,1 Pisaster,MN,MN
7.25.17,YB,Natural Bridge,C,6,4,1,,MN,MN
7.25.17,YB,Natural Bridge,C,7,3,4,1 Pisaster,MN,MN
7.25.17,YB,Natural Bridge,C,8,0,2,,MN,MN
7.25.17,YB,Natural Bridge,C,9,0,0,,MN,MN
7.25.17,YB,Natural Bridge,D,1,0,0,,MN,MN
7.25.17,YB,Natural Bridge,D,2,1,0,,MN,MN
7.25.17,YB,Natural Bridge,D,3,0,0,,MN,MN
7.25.17,YB,Natural Bridge,D,4,0,0,,MN,MN
7.25.17,YB,Natural Bridge,D,5,0,0,,MN,MN
7.25.17,YB,Natural Bridge,D,6,6,0,,MN,MN
7.25.17,YB,Natural Bridge,D,7,1,0,8 eggs/,MN,MN
7.25.17,YB,Natural Bridge,D,8,0,0,,MN,MN
7.25.17,YB,Natural Bridge,D,9,0,0,,MN,MN
7.25.17,YB,Natural Bridge,E,1,6,1,,MN,MN
7.25.17,YB,Natural Bridge,E,2,7,0,15 eggs/,MN,MN
7.25.17,YB,Natural Bridge,E,3,3,0,,MN,MN
7.25.17,YB,Natural Bridge,E,4,12,3,,MN,MN
7.25.17,YB,Natural Bridge,E,5,4,1,,MN,MN
7.25.17,YB,Natural Bridge,E,6,4,0,,MN,MN
7.25.17,YB,Natural Bridge,E,7,3,2,6 eggs/,MN,MN
7.25.17,YB,Natural Bridge,E,8,1,0,,MN,MN
7.25.17,YB,Natural Bridge,E,9,1,0,,MN,MN
7.25.17,YB,Natural Bridge,F,1,7,0,,MN,MN
7.25.17,YB,Natural Bridge,F,2,7,0,,MN,MN
7.25.17,YB,Natural Bridge,F,3,5,0,,MN,MN
7.25.17,YB,Natural Bridge,F,4,4,0,6 eggs/,MN,MN
7.25.17,YB,Natural Bridge,F,5,5,0,,MN,MN
7.25.17,YB,Natural Bridge,F,6,6,0,,MN,MN
7.25.17,YB,Natural Bridge,F,7,4,0,,MN,MN
7.25.17,YB,Natural Bridge,F,8,5,0,4 eggs/,MN,MN
7.25.17,YB,Natural Bridge,F,9,5,0,,MN,MN
7.25.17,YB,Natural Bridge,G,1,2,0,,MN,MN
7.25.17,YB,Natural Bridge,G,2,5,1,,MN,MN
7.25.17,YB,Natural Bridge,G,3,4,0,,MN,MN
7.25.17,YB,Natural Bridge,G,4,6,0,,MN,MN
7.25.17,YB,Natural Bridge,G,5,2,0,,MN,MN
7.25.17,YB,Natural Bridge,G,6,0,0,,MN,MN
7.25.17,YB,Natural Bridge,G,7,1,0,,MN,MN
7.25.17,YB,Natural Bridge,G,8,0,0,,MN,MN
7.25.17,YB,Natural Bridge,G,9,1,2,,MN,MN
7.25.17,YB,Natural Bridge,AB,1,7,0,1 Pisaster,MN,MN
7.25.17,YB,Natural Bridge,AB,2,3,1,,MN,MN
7.25.17,YB,Natural Bridge,AB,3,4,2,,MN,MN
7.25.17,YB,Natural Bridge,AB,4,3,1,,MN,MN
7.25.17,YB,Natural Bridge,AB,5,2,2,,MN,MN
7.25.17,YB,Natural Bridge,AB,6,1,1,,MN,MN
7.25.17,YB,Natural Bridge,AB,7,4,2,1 Pisaster,MN,MN
7.25.17,YB,Natural Bridge,AB,8,9,0,,MN,MN
7.25.17,YB,Natural Bridge,AB,9,0,3,,MN,MN
7.25.17,YB,Natural Bridge,AC,1,1,0,4 eggs/,MN,MN
7.25.17,YB,Natural Bridge,AC,2,5,1,,MN,MN
7.25.17,YB,Natural Bridge,AC,3,1,2,,MN,MN
7.25.17,YB,Natural Bridge,AC,4,9,1,,MN,MN
7.25.17,YB,Natural Bridge,AC,5,0,1,8 eggs/,MN,MN
7.25.17,YB,Natural Bridge,AC,6,12,0,,MN,MN
7.25.17,YB,Natural Bridge,AC,7,9,0,,MN,MN
7.25.17,YB,Natural Bridge,AC,8,16,2,,MN,MN
7.25.17,YB,Natural Bridge,AC,9,3,0,2j/-,MN,MN
7.25.17,YB,Natural Bridge,AD,1,0,0,,MN,MN
7.25.17,YB,Natural Bridge,AD,2,2,0,,MN,MN
7.25.17,YB,Natural Bridge,AD,3,8,1,,MN,MN
7.25.17,YB,Natural Bridge,AD,4,1,0,,MN,MN
7.25.17,YB,Natural Bridge,AD,5,0,0,,MN,MN
7.25.17,YB,Natural Bridge,AD,6,0,0,,MN,MN
7.25.17,YB,Natural Bridge,AD,7,0,0,,MN,MN
7.25.17,YB,Natural Bridge,AD,8,6,2,,MN,MN
7.25.17,YB,Natural Bridge,AD,9,4,0,2 Pisaster,MN,MN
7.25.17,YB,Natural Bridge,AE,1,11,1,,MN,MN
7.25.17,YB,Natural Bridge,AE,2,12,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,3,17,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,4,7,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,5,11,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,6,2,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,7,17,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,8,21,0,,MN,MN
7.25.17,YB,Natural Bridge,AE,9,4,2,,MN,MN
7.25.17,YB,Natural Bridge,AF,1,7,1,,MN,MN
7.25.17,YB,Natural Bridge,AF,2,2,1,,MN,MN
7.25.17,YB,Natural Bridge,AF,3,4,3,,MN,MN
7.25.17,YB,Natural Bridge,AF,4,6,2,2 eggs/,MN,MN
7.25.17,YB,Natural Bridge,AF,5,2,2,,MN,MN
7.25.17,YB,Natural Bridge,AF,6,3,0,,MN,MN
7.25.17,YB,Natural Bridge,AF,7,14,0,,MN,MN
7.25.17,YB,Natural Bridge,AF,8,0,0,,MN,MN
7.25.17,YB,Natural Bridge,AF,9,8,5,,MN,MN
7.25.17,YB,Natural Bridge,AG,1,14,0,,MN,MN
7.25.17,YB,Natural Bridge,AG,2,13,0,9 eggs/,MN,MN
7.25.17,YB,Natural Bridge,AG,3,9,1,,MN,MN
7.25.17,YB,Natural Bridge,AG,4,31,0,,MN,MN
7.25.17,YB,Natural Bridge,AG,5,15,0,,MN,MN
7.25.17,YB,Natural Bridge,AG,6,17,0,,MN,MN
7.25.17,YB,Natural Bridge,AG,7,16,0,,MN,MN
7.25.17,YB,Natural Bridge,AG,8,22,3,,MN,MN
7.25.17,YB,Natural Bridge,AG,9,17,2,,MN,MN
7.25.17,YB,Natural Bridge,BB,1,17,0,,MN,MN
7.25.17,YB,Natural Bridge,BB,2,15,1,,MN,MN
7.25.17,YB,Natural Bridge,BB,3,32,0,,MN,MN
7.25.17,YB,Natural Bridge,BB,4,8,0,,MN,MN
7.25.17,YB,Natural Bridge,BB,5,12,0,,MN,MN
7.25.17,YB,Natural Bridge,BB,6,3,0,9 eggs/,MN,MN
7.25.17,YB,Natural Bridge,BB,7,9,0,,MN,MN
7.25.17,YB,Natural Bridge,BB,8,1,0,,MN,MN
7.25.17,YB,Natural Bridge,BB,9,3,0,,MN,MN
7.25.17,YB,Natural Bridge,BC,1,13,0,,MN,MN
7.25.17,YB,Natural Bridge,BC,2,13,0,,MN,MN
7.25.17,YB,Natural Bridge,BC,3,5,1,,MN,MN
7.25.17,YB,Natural Bridge,BC,4,8,1,,MN,MN
7.25.17,YB,Natural Bridge,BC,5,21,1,,MN,MN
7.25.17,YB,Natural Bridge,BC,6,7,0,,MN,MN
7.25.17,YB,Natural Bridge,BC,7,11,2,,MN,MN
7.25.17,YB,Natural Bridge,BC,8,7,0,,MN,MN
7.25.17,YB,Natural Bridge,BC,9,21,0,,MN,MN
7.25.17,YB,Natural Bridge,BD,1,5,4,1 Pisaster,MN,MN
7.25.17,YB,Natural Bridge,BD,2,0,0,,MN,MN
7.25.17,YB,Natural Bridge,BD,3,0,0,,MN,MN
7.25.17,YB,Natural Bridge,BD,4,0,2,,MN,MN
7.25.17,YB,Natural Bridge,BD,5,4,3,,MN,MN
7.25.17,YB,Natural Bridge,BD,6,0,1,,MN,MN
7.25.17,YB,Natural Bridge,BD,7,1,4,,MN,MN
7.25.17,YB,Natural Bridge,BD,8,2,4,,MN,MN
7.25.17,YB,Natural Bridge,BD,9,0,2,,MN,MN
7.25.17,YB,Natural Bridge,BE,1,5,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,2,2,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,3,4,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,4,5,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,5,9,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,6,5,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,7,10,1,,JH,MN
7.25.17,YB,Natural Bridge,BE,8,6,0,,JH,MN
7.25.17,YB,Natural Bridge,BE,9,21,1,,JH,MN
7.25.17,YB,Natural Bridge,BF,1,14,0,,JH,MN
7.25.17,YB,Natural Bridge,BF,2,9,0,,JH,MN
7.25.17,YB,Natural Bridge,BF,3,7,0,,JH,MN
7.25.17,YB,Natural Bridge,BF,4,5,0,3 eggs/,JH,MN
7.25.17,YB,Natural Bridge,BF,5,1,0,,JH,MN
7.25.17,YB,Natural Bridge,BF,6,13,0,,JH,MN
7.25.17,YB,Natural Bridge,BF,7,23,1,,JH,MN
7.25.17,YB,Natural Bridge,BF,8,11,0,,JH,MN
7.25.17,YB,Natural Bridge,BF,9,15,1,,JH,MN
8.23.17,YB,Natural Bridge,A,1,7,2,,MN,MN
8.23.17,YB,Natural Bridge,A,2,4,0,,MN,MN
8.23.17,YB,Natural Bridge,A,3,3,0,,MN,MN
8.23.17,YB,Natural Bridge,A,4,4,3,,MN,MN
8.23.17,YB,Natural Bridge,A,5,2,3,,MN,MN
8.23.17,YB,Natural Bridge,A,6,1,0,,MN,MN
8.23.17,YB,Natural Bridge,A,7,6,4,,MN,MN
8.23.17,YB,Natural Bridge,A,8,11,1,,MN,MN
8.23.17,YB,Natural Bridge,A,9,3,1,,MN,MN
8.23.17,YB,Natural Bridge,B,1,1,1,,MN,MN
8.23.17,YB,Natural Bridge,B,2,1,9,,MN,MN
8.23.17,YB,Natural Bridge,B,3,2,2,,MN,MN
8.23.17,YB,Natural Bridge,B,4,1,1,,MN,MN
8.23.17,YB,Natural Bridge,B,5,0,1,,MN,MN
8.23.17,YB,Natural Bridge,B,6,8,3,,MN,MN
8.23.17,YB,Natural Bridge,B,7,0,3,,MN,MN
8.23.17,YB,Natural Bridge,B,8,0,4,,MN,MN
8.23.17,YB,Natural Bridge,B,9,0,11,,MN,MN
8.23.17,YB,Natural Bridge,C,1,2,3,,MN,MN
8.23.17,YB,Natural Bridge,C,2,2,1,,MN,MN
8.23.17,YB,Natural Bridge,C,3,4,1,,MN,MN
8.23.17,YB,Natural Bridge,C,4,1,4,,MN,MN
8.23.17,YB,Natural Bridge,C,5,7,6,,MN,MN
8.23.17,YB,Natural Bridge,C,6,0,3,,MN,MN
8.23.17,YB,Natural Bridge,C,7,5,1,,MN,MN
8.23.17,YB,Natural Bridge,C,8,0,1,,MN,MN
8.23.17,YB,Natural Bridge,C,9,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,1,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,2,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,3,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,4,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,5,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,6,5,1,,MN,MN
8.23.17,YB,Natural Bridge,D,7,0,1,,MN,MN
8.23.17,YB,Natural Bridge,D,8,0,0,,MN,MN
8.23.17,YB,Natural Bridge,D,9,3,1,,MN,MN
8.23.17,YB,Natural Bridge,E,1,3,0,,MN,MN
8.23.17,YB,Natural Bridge,E,2,0,2,4 eggs/,MN,MN
8.23.17,YB,Natural Bridge,E,3,2,0,,MN,MN
8.23.17,YB,Natural Bridge,E,4,2,7,,MN,MN
8.23.17,YB,Natural Bridge,E,5,1,11,,MN,MN
8.23.17,YB,Natural Bridge,E,6,1,2,,MN,MN
8.23.17,YB,Natural Bridge,E,7,1,2,,MN,MN
8.23.17,YB,Natural Bridge,E,8,4,1,,MN,MN
8.23.17,YB,Natural Bridge,E,9,1,0,,MN,MN
8.23.17,YB,Natural Bridge,F,1,1,0,,MN,MN
8.23.17,YB,Natural Bridge,F,2,1,0,,MN,MN
8.23.17,YB,Natural Bridge,F,3,4,0,,MN,MN
8.23.17,YB,Natural Bridge,F,4,1,0,,MN,MN
8.23.17,YB,Natural Bridge,F,5,0,0,,MN,MN
8.23.17,YB,Natural Bridge,F,6,2,0,,MN,MN
8.23.17,YB,Natural Bridge,F,7,1,0,,MN,MN
8.23.17,YB,Natural Bridge,F,8,3,1,,MN,MN
8.23.17,YB,Natural Bridge,F,9,1,0,,MN,MN
8.23.17,YB,Natural Bridge,G,1,1,0,,MN,MN
8.23.17,YB,Natural Bridge,G,2,1,1,,MN,MN
8.23.17,YB,Natural Bridge,G,3,0,0,,MN,MN
8.23.17,YB,Natural Bridge,G,4,1,0,,MN,MN
8.23.17,YB,Natural Bridge,G,5,0,0,,MN,MN
8.23.17,YB,Natural Bridge,G,6,2,0,,MN,MN
8.23.17,YB,Natural Bridge,G,7,1,0,,MN,MN
8.23.17,YB,Natural Bridge,G,8,0,0,,MN,MN
8.23.17,YB,Natural Bridge,G,9,0,1,,MN,MN
8.23.17,YB,Natural Bridge,AB,1,1,2,,MN,MN
8.23.17,YB,Natural Bridge,AB,2,2,1,,MN,MN
8.23.17,YB,Natural Bridge,AB,3,2,2,,MN,MN
8.23.17,YB,Natural Bridge,AB,4,2,0,,MN,MN
8.23.17,YB,Natural Bridge,AB,5,1,0,,MN,MN
8.23.17,YB,Natural Bridge,AB,6,0,1,,MN,MN
8.23.17,YB,Natural Bridge,AB,7,0,1,,MN,MN
8.23.17,YB,Natural Bridge,AB,8,1,1,,MN,MN
8.23.17,YB,Natural Bridge,AB,9,1,2,,MN,MN
8.23.17,YB,Natural Bridge,AC,1,0,0,,MN,MN
8.23.17,YB,Natural Bridge,AC,2,1,0,,MN,MN
8.23.17,YB,Natural Bridge,AC,3,0,0,,MN,MN
8.23.17,YB,Natural Bridge,AC,4,4,0,,MN,MN
8.23.17,YB,Natural Bridge,AC,5,0,1,,MN,MN
8.23.17,YB,Natural Bridge,AC,6,10,2,,MN,MN
8.23.17,YB,Natural Bridge,AC,7,4,0,,MN,MN
8.23.17,YB,Natural Bridge,AC,8,4,1,,MN,MN
8.23.17,YB,Natural Bridge,AC,9,2,0,,MN,MN
8.23.17,YB,Natural Bridge,AD,1,0,2,,MN,MN
8.23.17,YB,Natural Bridge,AD,2,0,2,,MN,MN
8.23.17,YB,Natural Bridge,AD,3,1,1,,MN,MN
8.23.17,YB,Natural Bridge,AD,4,2,3,,MN,MN
8.23.17,YB,Natural Bridge,AD,5,0,0,,MN,MN
8.23.17,YB,Natural Bridge,AD,6,0,1,,MN,MN
8.23.17,YB,Natural Bridge,AD,7,0,0,,MN,MN
8.23.17,YB,Natural Bridge,AD,8,0,7,,MN,MN
8.23.17,YB,Natural Bridge,AD,9,0,2,,MN,MN
8.23.17,YB,Natural Bridge,AE,1,3,1,,MN,MN
8.23.17,YB,Natural Bridge,AE,2,4,0,,MN,MN
8.23.17,YB,Natural Bridge,AE,3,11,1,,MN,MN
8.23.17,YB,Natural Bridge,AE,4,3,0,,MN,MN
8.23.17,YB,Natural Bridge,AE,5,4,0,,MN,MN
8.23.17,YB,Natural Bridge,AE,6,1,0,,MN,MN
8.23.17,YB,Natural Bridge,AE,7,10,0,,MN,MN
8.23.17,YB,Natural Bridge,AE,8,3,3,,MN,MN
8.23.17,YB,Natural Bridge,AE,9,3,1,,MN,MN
8.23.17,YB,Natural Bridge,AF,1,1,0,,MN,MN
8.23.17,YB,Natural Bridge,AF,2,1,0,,MN,MN
8.23.17,YB,Natural Bridge,AF,3,2,1,,MN,MN
8.23.17,YB,Natural Bridge,AF,4,0,0,,MN,MN
8.23.17,YB,Natural Bridge,AF,5,3,0,,MN,MN
8.23.17,YB,Natural Bridge,AF,6,0,0,,MN,MN
8.23.17,YB,Natural Bridge,AF,7,2,3,,MN,MN
8.23.17,YB,Natural Bridge,AF,8,1,0,,MN,MN
8.23.17,YB,Natural Bridge,AF,9,12,9,,MN,MN
8.23.17,YB,Natural Bridge,AG,1,13,0,,MN,MN
8.23.17,YB,Natural Bridge,AG,2,16,0,,MN,MN
8.23.17,YB,Natural Bridge,AG,3,7,2,,MN,MN
8.23.17,YB,Natural Bridge,AG,4,17,0,2 eggs/,MN,MN
8.23.17,YB,Natural Bridge,AG,5,18,2,,MN,MN
8.23.17,YB,Natural Bridge,AG,6,6,1,,MN,MN
8.23.17,YB,Natural Bridge,AG,7,9,1,,MN,MN
8.23.17,YB,Natural Bridge,AG,8,14,1,,MN,MN
8.23.17,YB,Natural Bridge,AG,9,9,0,,MN,MN
8.23.17,YB,Natural Bridge,BB,1,8,1,,MN,MN
8.23.17,YB,Natural Bridge,BB,2,17,1,,MN,MN
8.23.17,YB,Natural Bridge,BB,3,11,3,,MN,MN
8.23.17,YB,Natural Bridge,BB,4,1,1,,MN,MN
8.23.17,YB,Natural Bridge,BB,5,14,0,,MN,MN
8.23.17,YB,Natural Bridge,BB,6,0,0,,MN,MN
8.23.17,YB,Natural Bridge,BB,7,10,0,,MN,MN
8.23.17,YB,Natural Bridge,BB,8,3,0,,MN,MN
8.23.17,YB,Natural Bridge,BB,9,1,0,,MN,MN
8.23.17,YB,Natural Bridge,BC,1,9,3,3 eggs/,MN,MN
8.23.17,YB,Natural Bridge,BC,2,2,2,,MN,MN
8.23.17,YB,Natural Bridge,BC,3,6,2,7 eggs/,MN,MN
8.23.17,YB,Natural Bridge,BC,4,3,1,,MN,MN
8.23.17,YB,Natural Bridge,BC,5,6,0,,MN,MN
8.23.17,YB,Natural Bridge,BC,6,5,0,,MN,MN
8.23.17,YB,Natural Bridge,BC,7,8,2,,MN,MN
8.23.17,YB,Natural Bridge,BC,8,6,0,,MN,MN
8.23.17,YB,Natural Bridge,BC,9,5,0,,MN,MN
8.23.17,YB,Natural Bridge,BD,1,3,5,,MN,MN
8.23.17,YB,Natural Bridge,BD,2,0,0,,MN,MN
8.23.17,YB,Natural Bridge,BD,3,1,3,,MN,MN
8.23.17,YB,Natural Bridge,BD,4,3,4,,MN,MN
8.23.17,YB,Natural Bridge,BD,5,4,8,,MN,MN
8.23.17,YB,Natural Bridge,BD,6,0,0,,MN,MN
8.23.17,YB,Natural Bridge,BD,7,1,13,,MN,MN
8.23.17,YB,Natural Bridge,BD,8,1,8,,MN,MN
8.23.17,YB,Natural Bridge,BD,9,4,2,,MN,MN
8.23.17,YB,Natural Bridge,BE,1,1,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,2,2,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,3,7,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,4,4,1,,MN,MN
8.23.17,YB,Natural Bridge,BE,5,13,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,6,3,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,7,3,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,8,3,0,,MN,MN
8.23.17,YB,Natural Bridge,BE,9,7,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,1,10,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,2,5,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,3,12,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,4,4,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,5,4,1,,MN,MN
8.23.17,YB,Natural Bridge,BF,6,15,4,,MN,MN
8.23.17,YB,Natural Bridge,BF,7,11,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,8,6,0,,MN,MN
8.23.17,YB,Natural Bridge,BF,9,9,1,,MN,MN
9.18.17,YB,Natural Bridge,A,1,5,2,4 eggs/,MN,MN
9.18.17,YB,Natural Bridge,A,2,7,3,,MN,MN
9.18.17,YB,Natural Bridge,A,3,8,2,,MN,MN
9.18.17,YB,Natural Bridge,A,4,4,5,,MN,MN
9.18.17,YB,Natural Bridge,A,5,3,4,,MN,MN
9.18.17,YB,Natural Bridge,A,6,4,1,,MN,MN
9.18.17,YB,Natural Bridge,A,7,5,5,,MN,MN
9.18.17,YB,Natural Bridge,A,8,5,5,,MN,MN
9.18.17,YB,Natural Bridge,A,9,3,3,,MN,MN
9.18.17,YB,Natural Bridge,B,1,1,2,,MN,MN
9.18.17,YB,Natural Bridge,B,2,2,12,,MN,MN
9.18.17,YB,Natural Bridge,B,3,1,4,,MN,MN
9.18.17,YB,Natural Bridge,B,4,1,1,,MN,MN
9.18.17,YB,Natural Bridge,B,5,0,5,,MN,MN
9.18.17,YB,Natural Bridge,B,6,2,12,,MN,MN
9.18.17,YB,Natural Bridge,B,7,0,4,,MN,MN
9.18.17,YB,Natural Bridge,B,8,2,5,,MN,MN
9.18.17,YB,Natural Bridge,B,9,1,6,,MN,MN
9.18.17,YB,Natural Bridge,C,1,2,6,,MN,MN
9.18.17,YB,Natural Bridge,C,2,0,2,,MN,MN
9.18.17,YB,Natural Bridge,C,3,6,0,,MN,MN
9.18.17,YB,Natural Bridge,C,4,0,9,,MN,MN
9.18.17,YB,Natural Bridge,C,5,2,7,4 eggs/,MN,MN
9.18.17,YB,Natural Bridge,C,6,1,0,,MN,MN
9.18.17,YB,Natural Bridge,C,7,3,3,,MN,MN
9.18.17,YB,Natural Bridge,C,8,0,1,,MN,MN
9.18.17,YB,Natural Bridge,C,9,0,4,,MN,MN
9.18.17,YB,Natural Bridge,D,1,1,0,,MN,MN
9.18.17,YB,Natural Bridge,D,2,0,0,,MN,MN
9.18.17,YB,Natural Bridge,D,3,2,0,,MN,MN
9.18.17,YB,Natural Bridge,D,4,0,0,,MN,MN
9.18.17,YB,Natural Bridge,D,5,0,0,,MN,MN
9.18.17,YB,Natural Bridge,D,6,0,1,,MN,MN
9.18.17,YB,Natural Bridge,D,7,1,0,,MN,MN
9.18.17,YB,Natural Bridge,D,8,0,0,,MN,MN
9.18.17,YB,Natural Bridge,D,9,1,2,,MN,MN
9.18.17,YB,Natural Bridge,E,1,4,1,1 juv/,MN,MN
9.18.17,YB,Natural Bridge,E,2,2,3,,MN,MN
9.18.17,YB,Natural Bridge,E,3,2,2,,MN,MN
9.18.17,YB,Natural Bridge,E,4,2,7,,MN,MN
9.18.17,YB,Natural Bridge,E,5,2,9,,MN,MN
9.18.17,YB,Natural Bridge,E,6,1,0,,MN,MN
9.18.17,YB,Natural Bridge,E,7,0,3,,MN,MN
9.18.17,YB,Natural Bridge,E,8,2,1,,MN,MN
9.18.17,YB,Natural Bridge,E,9,2,4,,MN,MN
9.18.17,YB,Natural Bridge,F,1,2,0,3 eggs/,MN,MN
9.18.17,YB,Natural Bridge,F,2,0,1,,MN,MN
9.18.17,YB,Natural Bridge,F,3,0,0,,MN,MN
9.18.17,YB,Natural Bridge,F,4,0,1,,MN,MN
9.18.17,YB,Natural Bridge,F,5,1,0,,MN,MN
9.18.17,YB,Natural Bridge,F,6,2,0,,MN,MN
9.18.17,YB,Natural Bridge,F,7,0,0,,MN,MN
9.18.17,YB,Natural Bridge,F,8,0,0,,MN,MN
9.18.17,YB,Natural Bridge,F,9,2,1,,MN,MN
9.18.17,YB,Natural Bridge,G,1,0,1,,MN,MN
9.18.17,YB,Natural Bridge,G,2,5,0,,MN,MN
9.18.17,YB,Natural Bridge,G,3,2,0,,MN,MN
9.18.17,YB,Natural Bridge,G,4,1,0,,MN,MN
9.18.17,YB,Natural Bridge,G,5,1,2,,MN,MN
9.18.17,YB,Natural Bridge,G,6,0,0,,MN,MN
9.18.17,YB,Natural Bridge,G,7,0,1,,MN,MN
9.18.17,YB,Natural Bridge,G,8,0,1,,MN,MN
9.18.17,YB,Natural Bridge,G,9,0,2,,MN,MN
9.18.17,YB,Natural Bridge,AB,1,0,1,,MN,MN
9.18.17,YB,Natural Bridge,AB,2,5,0,,MN,MN
9.18.17,YB,Natural Bridge,AB,3,3,2,,MN,MN
9.18.17,YB,Natural Bridge,AB,4,3,2,,MN,MN
9.18.17,YB,Natural Bridge,AB,5,0,2,,MN,MN
9.18.17,YB,Natural Bridge,AB,6,1,1,,MN,MN
9.18.17,YB,Natural Bridge,AB,7,2,3,,MN,MN
9.18.17,YB,Natural Bridge,AB,8,1,1,,MN,MN
9.18.17,YB,Natural Bridge,AB,9,1,2,,MN,MN
9.18.17,YB,Natural Bridge,AC,1,1,0,,MN,MN
9.18.17,YB,Natural Bridge,AC,2,0,1,,MN,MN
9.18.17,YB,Natural Bridge,AC,3,0,1,,MN,MN
9.18.17,YB,Natural Bridge,AC,4,0,0,,MN,MN
9.18.17,YB,Natural Bridge,AC,5,0,0,,MN,MN
9.18.17,YB,Natural Bridge,AC,6,6,1,,MN,MN
9.18.17,YB,Natural Bridge,AC,7,2,0,,MN,MN
9.18.17,YB,Natural Bridge,AC,8,2,0,,MN,MN
9.18.17,YB,Natural Bridge,AC,9,0,0,,MN,MN
9.18.17,YB,Natural Bridge,AD,1,4,1,,MN,MN
9.18.17,YB,Natural Bridge,AD,2,2,2,,MN,MN
9.18.17,YB,Natural Bridge,AD,3,4,4,,MN,MN
9.18.17,YB,Natural Bridge,AD,4,1,1,,MN,MN
9.18.17,YB,Natural Bridge,AD,5,0,0,,MN,MN
9.18.17,YB,Natural Bridge,AD,6,1,2,,MN,MN
9.18.17,YB,Natural Bridge,AD,7,0,0,,MN,MN
9.18.17,YB,Natural Bridge,AD,8,1,5,,MN,MN
9.18.17,YB,Natural Bridge,AD,9,4,2,,MN,MN
9.18.17,YB,Natural Bridge,AE,1,3,2,,MN,MN
9.18.17,YB,Natural Bridge,AE,2,7,0,,MN,MN
9.18.17,YB,Natural Bridge,AE,3,11,0,1 juv/,MN,MN
9.18.17,YB,Natural Bridge,AE,4,4,0,,MN,MN
9.18.17,YB,Natural Bridge,AE,5,6,0,,MN,MN
9.18.17,YB,Natural Bridge,AE,6,2,0,,MN,MN
9.18.17,YB,Natural Bridge,AE,7,8,0,,MN,MN
9.18.17,YB,Natural Bridge,AE,8,3,1,,MN,MN
9.18.17,YB,Natural Bridge,AE,9,13,1,,MN,MN
9.18.17,YB,Natural Bridge,AF,1,2,0,,MN,MN
9.18.17,YB,Natural Bridge,AF,2,2,0,,MN,MN
9.18.17,YB,Natural Bridge,AF,3,3,1,,MN,MN
9.18.17,YB,Natural Bridge,AF,4,1,0,,MN,MN
9.18.17,YB,Natural Bridge,AF,5,3,1,,MN,MN
9.18.17,YB,Natural Bridge,AF,6,0,0,,MN,MN
9.18.17,YB,Natural Bridge,AF,7,5,0,,MN,MN
9.18.17,YB,Natural Bridge,AF,8,1,1,,MN,MN
9.18.17,YB,Natural Bridge,AF,9,17,4,,MN,MN
9.18.17,YB,Natural Bridge,AG,1,6,0,,MN,MN
9.18.17,YB,Natural Bridge,AG,2,4,0,,MN,MN
9.18.17,YB,Natural Bridge,AG,3,1,1,,MN,MN
9.18.17,YB,Natural Bridge,AG,4,12,0,2 juv/,MN,MN
9.18.17,YB,Natural Bridge,AG,5,11,1,,MN,MN
9.18.17,YB,Natural Bridge,AG,6,3,0,,MN,MN
